執行日期,科目名稱,摘要,受款單位, 金額 
111/11/10,國民及學前教育行政及督導,111學年補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立華南高級商業職業學校,"26,765"
111/11/11,國民及學前教育行政及督導,111學年度教育部國民及學前教育署補助高級中等學校推動家庭教育暨親職教育工作實施計畫,國立台南第二高級中學,"44,911"
111/11/11,國民及學前教育行政及督導,111學年度教育部國民及學前教育署補助高級中等學校推動家庭教育暨親職教育工作實施計畫,國立高雄餐旅大學附屬餐旅高級中等學校,"38,515"
111/11/11,國民及學前教育行政及督導,111學年度教育部國民及學前教育署補助高級中等學校推動家庭教育暨親職教育工作實施計畫,國立新竹女子高級中學,"60,000"
111/11/11,國民及學前教育行政及督導,111學年度教育部國民及學前教育署補助高級中等學校推動家庭教育暨親職教育工作實施計畫,國立東石高級中學,"36,830"
111/11/11,國民及學前教育行政及督導,111學年度教育部國民及學前教育署補助高級中等學校推動家庭教育暨親職教育工作實施計畫,國立彰化高級中學,"27,325"
111/11/11,國民及學前教育行政及督導,111學年度教育部國民及學前教育署補助高級中等學校推動家庭教育暨親職教育工作實施計畫,國立宜蘭特殊教育學校,"37,536"
111/11/11,國民及學前教育行政及督導,111學年度教育部國民及學前教育署補助高級中等學校推動家庭教育暨親職教育工作實施計畫,國立新營高級中學,"52,581"
111/11/11,國民及學前教育行政及督導,111學年度教育部國民及學前教育署補助高級中等學校推動家庭教育暨親職教育工作實施計畫,國立臺北科技大學附屬桃園農工高級中等學校,"32,911"
111/11/11,國民及學前教育行政及督導,111學年度教育部國民及學前教育署補助高級中等學校推動家庭教育暨親職教育工作實施計畫,國立北斗高級家事商業職業學校,"52,864"
111/11/11,國民及學前教育行政及督導,111學年度教育部國民及學前教育署補助高級中等學校推動家庭教育暨親職教育工作實施計畫,國立羅東高級工業職業學校,"43,071"
111/11/11,國民及學前教育行政及督導,111學年度高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立宜蘭高級中學,"60,000"
111/11/11,國民及學前教育行政及督導,111學年度高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立北門高級中學,"47,145"
111/11/11,國民及學前教育行政及督導,111學年度高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立關山高級工商職業學校,"35,375"
111/11/11,國民及學前教育行政及督導,111學年度高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立雲林特殊教育學校,"25,652"
111/11/11,國民及學前教育行政及督導,111學年度高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立苑裡高級中學,"48,801"
111/11/11,國民及學前教育行政及督導,111學年度高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立南投特殊教育學校,"31,064"
111/11/11,國民及學前教育行政及督導,111學年度高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立東港高級海事水產職業學校,"34,590"
111/11/11,國民及學前教育行政及督導,111學年度高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立臺南大學附屬啟聰學校,"39,000"
111/11/11,國民及學前教育行政及督導,111學年度高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立暨南大學附屬高級中學,"32,211"
111/11/11,國民及學前教育行政及督導,111學年度高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立北港高級中學,"38,557"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立佳冬高級農業職業學校,"60,000"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立中興大學附屬台中高級農業職業學校,"43,070"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立台東女子高級中學,"35,700"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立鳳山高級中學,"51,440"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立台南高級商業職業學校,"40,970"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立台東高級商業職業學校,"47,916"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立斗六高級家事商業職業學校,"38,352"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立員林高級家事商業職業學校,"43,825"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立嘉義特教學校,"31,500"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立台南女子高級中學,"29,975"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立虎尾高級中學,"49,500"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立臺灣戲曲學院,"43,594"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立新豐高級中學,"59,624"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立屏東女子高級中學,"40,900"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立南投高級中學,"32,830"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立曾文高級農工職業學校,"60,000"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立竹南高級中學,"60,000"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立蘭陽女子高級中學,"55,000"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立台南家齊高級中學,"38,195"
111/11/11,國民及學前教育行政及督導,111年度本署補助全國高級中等學校學生自治組織暨法人或團體辦理相關知能工作坊經費,國立鳳山高級中學,"4,300"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立秀水高級工業職業學校,"34,413"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立北門高級農工職業學校,"26,985"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立內埔高級農工職業學校,"24,352"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立金門高級農工職業學校,"29,680"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立員林崇實高級工業職業學校,"35,391"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立新營高級工業職業學校,"53,200"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立岡山高級中學,"42,500"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立民雄高級農工職業學校,"38,288"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立華僑高級中學,"39,847"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立花蓮高級中學,"59,646"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立二林高級工商職業學校,"33,600"
111/11/11,國民及學前教育行政及督導,111學年度補助高級中等學校推動家庭教育暨親職教育工作實施計畫經費,國立花蓮高級工業職業學校,"51,293"
