執行日期,科目名稱,摘要,受款單位, 金額 
111/12/30,國民及學前教育行政及督導,111學年度第1學期高級中等學校之臺灣手語新增之教師授課鐘點費,國立岡山高級中學,"35,280"
111/12/30,國民及學前教育行政及督導,111學年度第1學期高級中等學校之臺灣手語新增之教師授課鐘點費,國立岡山高級農工職業學校,"44,100"
111/12/30,國民及學前教育行政及督導,111學年度第1學期高級中等學校之臺灣手語新增之教師授課鐘點費,國立鳳山高級商工職業學校,"61,740"
111/12/30,國民及學前教育行政及督導,111學年度第1學期高級中等學校之臺灣手語新增之教師授課鐘點費,國立中山大學附屬國光高級中學,"70,560"
111/12/30,國民及學前教育行政及督導,111學年度第1學期高級中等學校之臺灣手語新增之教師授課鐘點費,國立高雄師範大學附屬高級中學,"35,280"
111/12/30,國民及學前教育行政及督導,111學年度第1學期高級中等學校之臺灣手語新增之教師授課鐘點費,國立屏東女子高級中學,"17,640"
111/12/30,國民及學前教育行政及督導,111學年度第1學期高級中等學校之臺灣手語新增之教師授課鐘點費,國立屏東高級工業職業學校,"35,280"
111/12/30,國民及學前教育行政及督導,111學年度第1學期高級中等學校之臺灣手語新增之教師授課鐘點費,國立台東女子高級中學,"17,640"
111/12/30,國民及學前教育行政及督導,111學年度第1學期高級中等學校之臺灣手語新增之教師授課鐘點費,國立澎湖高級海事水產職業學校,"26,460"
111/12/30,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整增加之鐘點費,國立台東高級中學,"502,740"
111/12/30,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整增加之鐘點費,國立花蓮高級中學,"520,380"
111/12/30,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整增加之鐘點費,國立光復高級商工職業學校,"370,440"
111/12/30,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整增加之鐘點費,國立高雄師範大學附屬高級中學,"529,200"
111/12/30,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整增加之鐘點費,國立金門高級中學,"485,100"
111/12/30,國民及學前教育行政及督導,111學年度第1學期國立高級中等學校教師每週基本教學節數標準調整增加之鐘點費,國立政治大學附屬高級中學,"423,360"
111/12/30,國民及學前教育行政及督導,110學年度調整教師授課節數鐘點費調增差額,國立卓蘭高級中等學校,"19,152"
111/12/30,國民及學前教育行政及督導,110學年度調整教師授課節數鐘點費調增差額,國立屏東大學附設實驗國民小學,"1,360"
111/12/30,國民及學前教育行政及督導,110學年度調整教師授課節數鐘點費調增差額,國立中科實驗高級中學,"16,362"
111/12/30,國民及學前教育行政及督導,111學年度本土語文(閩南語、閩東語、客語及原住民族語)及臺灣手語國中開課經費,國立中山大學附屬國光高級中學,"33,697"
111/12/30,國民及學前教育行政及督導,111學年度本土語文(閩南語、閩東語、客語及原住民族語)及臺灣手語國中開課經費,國立中山大學附屬國光高級中學,"48,861"
111/12/30,國民及學前教育行政及督導,111學年度本土語文(閩南語、閩東語、客語及原住民族語)及臺灣手語國中開課經費,國立中山大學附屬國光高級中學,"1,686"
111/12/30,國民及學前教育行政及督導,111學年度本土語文(閩南語、閩東語及客語)國中小教師及教學支援工作人員交通費第1期款,國立臺北教育大學附設實小,"12,000"
111/12/30,國民及學前教育行政及督導,111學年度本土語文(閩南語、閩東語及客語)國中小教師及教學支援工作人員交通費第1期款,國立屏東大學附設實驗國民小學,"6,000"
111/12/30,國民及學前教育行政及督導,111學年度本土語文(閩南語、閩東語及客語)國中小教師及教學支援工作人員交通費第1期款,國立高雄餐旅大學附屬餐旅高級中等學校,"2,000"
111/12/30,國民及學前教育行政及督導,111學年度本土語文(閩南語、閩東語及客語)國中小教師及教學支援工作人員交通費第1期款,國立臺南大學附設實小,"1,000"
111/12/30,國民及學前教育行政及督導,111年度多功能視聽設施設備充實計畫,國立和美實驗學校,"474,000"
111/12/30,國民及學前教育行政及督導,111學年度特殊教育方案計畫,國立高雄餐旅大學附屬餐旅高級中等學校,"100,000"
111/12/30,國民及學前教育行政及督導,111年度華語文教學中心聘任專案助理及僑生宿舍輔導員經費,國立華僑高級中學,"20,334"
111/12/30,國民及學前教育行政及督導,111年度華語文教學中心聘任專案助理及僑生宿舍輔導員經費,國立華僑高級中學,"51,766"
111/12/30,國民及學前教育行政及督導,111學年度國立高級中等學校聘任資源班編制外代理教師計畫經費,國立花蓮高級工業職業學校,"1,156,781"
111/12/30,國民及學前教育行政及督導,111學年度聘任資源班行政助理計畫經費,國立關山高級工商職業學校,"401,743"
111/12/30,國民及學前教育行政及督導,111年度提昇學生學習校園修繕計畫,國立台南第二高級中學,"2,278,000"
111/12/30,國民及學前教育行政及督導,111年度高級中等以下學校臺灣手語教師第二期培訓排代鐘點費,國立宜蘭特殊教育學校,"18,400"
111/12/30,國民及學前教育行政及督導,111學年度第1學期高級中等學校臺灣手語新增教師授課鐘點費,國立東石高級中學,"8,820"
111/12/30,國民及學前教育行政及督導,111學年度第1學期高級中等學校臺灣手語新增教師授課鐘點費,國立竹南高級中學,"44,100"
111/12/30,國民及學前教育行政及督導,111學年度第1學期高級中等學校臺灣手語新增教師授課鐘點費,國立華南高級商業職業學校,"8,820"
111/12/30,國民及學前教育行政及督導,111學年度特殊教育教師兼任行政調降每週基本教學節數新增鐘點費,國立和美實驗學校,"670,320"
111/12/30,國民及學前教育行政及督導,111學年度特殊教育教師兼任行政調降每週基本教學節數新增鐘點費,國立臺南大學附屬啟聰學校,"403,200"
111/12/30,國民及學前教育行政及督導,111學年度特殊教育教師兼任行政調降每週基本教學節數新增鐘點費,國立屏東特殊教育學校,"436,800"
111/12/30,國民及學前教育行政及督導,111年度改善或充實國立高級中等學校一般建築及設備,國立苗栗高級商業職業學校,"2,800,000"
111/12/30,國民及學前教育行政及督導,111年度改善或充實國立高級中等學校一般建築及設備,國立臺灣師範大學附屬高級中學,"2,200,000"
111/12/30,國民及學前教育行政及督導,111年度改善或充實國立高級中等學校一般建築及設備,國立花蓮女子高級中學,"2,700,000"
111/12/30,國民及學前教育行政及督導,111年度改善或充實國立高級中等學校一般建築及設備,國立台南女子高級中學,"600,000"
111/12/30,國民及學前教育行政及督導,111年度改善或充實國立高級中等學校一般建築及設備,國立虎尾高級中學,"3,500,000"
111/12/30,國民及學前教育行政及督導,111年度改善或充實國立高級中等學校一般建築及設備,國立新化高級工業職業學校,"1,000,000"
111/12/30,國民及學前教育行政及督導,111年度改善或充實國立高級中等學校一般建築及設備,國立白河高級商工職業學校,"2,200,000"
111/12/30,國民及學前教育行政及督導,111年度改善或充實國立高級中等學校一般建築及設備,國立彰化師範大學附屬高級工業職業學校,"2,500,000"
111/12/30,國民及學前教育行政及督導,111年度改善或充實國立高級中等學校一般建築及設備,國立台東專科學校校務基金,"2,800,000"
111/12/30,國民及學前教育行政及督導,111年度改善或充實國立高級中等學校一般建築及設備,國立台東高級中學,"4,000,000"
111/12/30,國民及學前教育行政及督導,111年度改善或充實國立高級中等學校一般建築及設備,國立新豐高級中學,"700,000"
111/12/30,國民及學前教育行政及督導,111年度改善或充實國立高級中等學校一般建築及設備,國立新竹科學園區實驗高級中等學校,"1,000,000"
111/12/30,國民及學前教育行政及督導,高級中等學校111學年度本土語文(閩南語、閩東語、客語文)課程開課經費,國立佳冬高級農業職業學校,"218,400"
111/12/30,國民及學前教育行政及督導,高級中等學校111學年度本土語文(閩南語、閩東語、客語文)課程開課經費,國立馬祖高級中學,"16,800"
111/12/30,國民及學前教育行政及督導,111年度因應新課綱規劃總體課程實施所需課室空間及適性學習空間活化需求改善經費,國立宜蘭高級商業職業學校,"800,000"
111/12/30,國民及學前教育行政及督導,111年度因應新課綱規劃總體課程實施所需課室空間及適性學習空間活化需求改善經費,國立羅東高級中學,"900,000"
111/12/30,國民及學前教育行政及督導,111年度因應新課綱規劃總體課程實施所需課室空間及適性學習空間活化需求改善經費,國立新竹高級商業職業學校,"1,000,000"
111/12/30,國民及學前教育行政及督導,111年度因應新課綱規劃總體課程實施所需課室空間及適性學習空間活化需求改善經費,國立竹東高級中學,"950,000"
111/12/30,國民及學前教育行政及督導,111年度因應新課綱規劃總體課程實施所需課室空間及適性學習空間活化需求改善經費,國立新竹特殊教育學校,"850,000"
111/12/30,國民及學前教育行政及督導,111年度因應新課綱規劃總體課程實施所需課室空間及適性學習空間活化需求改善經費,國立苗栗高級中學,"900,000"
