課程主類別,課程副類別,課程次類別,課程名稱,報名人次總計
管理類,公共議題,勞動法制,"勞基法新修正條文與勞資爭議問題解析""－""5""－""臺北市政府勞動局提供",0
管理類,公共議題,勞動法制,"勞基法新修正條文與勞資爭議問題解析""－""6""－""臺北市政府勞動局提供",0
管理類,公共議題,勞動法制,勞資爭議處理實例解析,0
管理類,公共議題,勞動法制,搭起勞資爭議消弭的橋樑,298
管理類,公共議題,勞動法制,"新鮮人一次搞懂勞動社會保障""－""臺北市政府勞工局提供",39
管理類,公共議題,勞動法制,"準備好你的退休夢想了嗎？檢視你的退休生活""－""臺北市政府勞動局提供",220
管理類,公共議題,勞動法制,"解析新勞動三法""－""臺北市政府勞工局提供",311
管理類,公共議題,勞動法制,"臺北市職安衛政策剖析""－""臺北市政府勞動局提供",655
管理類,公共議題,勞動法制,"輕鬆搞懂輪班制""－""臺北市政府勞動局提供",1755
管理類,公共議題,勞動法制,"職缺薪資面議""－""勞動契約審慎看""－""臺北市政府勞動局提供",1553
管理類,公共議題,勞動法制,"職場法令必修系列""－""""－""工時知多少""－""臺北市政府勞動局提供",1
管理類,公共議題,勞動法制,"職場法令必修系列""－""""－""工資知多少""－""臺北市政府勞動局提供",1
管理類,公共議題,勞動法制,"職場法令必修系列""－""""－""休假知多少",1
管理類,公共議題,勞動法制,"職場法令必修系列""－""""－""保險就是保障""－""臺北市政府勞動局提供",188
管理類,公共議題,勞動法制,"職場法令必修系列""－""""－""勞動契約面面觀""－""臺北市政府勞動局提供",1
管理類,公共議題,勞動法制,"職場法令必修系列""－""""－""勞資和平分手法""－""臺北市政府勞動局提供",185
管理類,公共議題,勞動法制,"職場法令必修系列""－""""－""勞資爭議停""、""看""、""聽""－""臺北市政府勞動局提供",1
管理類,公共議題,勞動法制,"職場法令必修系列""－""""－""間接勞動關係""－""臺北市政府勞動局提供",1
管理類,公共議題,勞動法制,"職場法令必修系列""－""""－""請假知多少""－""臺北市政府勞動局提供",1
管理類,公共議題,勞動法制,"職場法令必修系列""－""""－""遭遇職災怎麼辦""－""臺北市政府勞動局提供",596
管理類,公共議題,勞動法制,"職場法令必修系列""－""""－""簽約審視一把罩""－""臺北市政府勞動局提供",1
管理類,公共議題,勞動法制,"職場過勞預防""－""臺北市政府勞工局提供",1
管理類,公共議題,勞動法制,職業災害面面觀,1
管理類,公共議題,勞動法制,"職業災害補償""－""臺北市政府勞動局提供",1455
管理類,個人發展,工作技能," 求職技巧""－""臺北市職能發展學院提供",268
管理類,個人發展,工作技能,"The Art of Effective Communication""－""行政院人事行政總處公務人力發展學院提供",595
管理類,個人發展,工作技能,"口語表達技巧""－""行政院人事行政總處公務人力發展學院105年提供",4650
管理類,個人發展,工作技能,"口語表達技巧""－""行政院人事行政總處公務人力發展學院提供",2054
管理類,個人發展,工作技能,心智圖法,634
管理類,個人發展,工作技能,"企劃高手""－""中華郵政股份有限公司提供",576
管理類,個人發展,工作技能,政府機關職能資源之發展推動與應用,364
管理類,個人發展,工作技能,"孫子兵法""－""從談判角度活用孫子兵法""（""一""）""",2
管理類,個人發展,工作技能,"孫子兵法""－""從談判角度活用孫子兵法""（""二""）""",1
管理類,個人發展,工作技能,"孫子兵法""－""從談判角度活用孫子兵法""（""三""）""",1
管理類,個人發展,工作技能,"孫子兵法""－""從談判角度活用孫子兵法""（""五""）""",1
管理類,個人發展,工作技能,"孫子兵法""－""從談判角度活用孫子兵法""（""六""）""",1
管理類,個人發展,工作技能,"孫子兵法""－""從談判角度活用孫子兵法""（""四""）""",2
管理類,個人發展,工作技能,問題分析與解決指南,1
管理類,個人發展,工作技能,"執行力與人際互動""－""行政院人事行政總處公務人力發展學院提供",1040
管理類,個人發展,工作技能,"創意技巧""－""中華郵政股份有限公司提供",550
管理類,個人發展,工作技能,"創業圓夢系列""－""創業行銷策略與工具運用",674
管理類,個人發展,工作技能,"新移民生活輔導系列""－""職業訓練與就業輔導",1481
管理類,個人發展,工作技能,"會議引導與管理的技巧""－""行政院人事行政總處公務人力發展學院提供",1117
管理類,個人發展,工作技能,"會議管理大躍進""－""基礎篇",2
管理類,個人發展,工作技能,"會議管理大躍進""－""進階篇",1
管理類,個人發展,工作技能,當責式管理必勝術＿基礎篇,1
管理類,個人發展,工作技能,當責式管理必勝術＿進階篇,1
管理類,個人發展,工作技能,"經營人生第四張門票""－""""－""人際關係中的說話藝術",1
管理類,個人發展,工作技能,說服與談判技巧,1537
管理類,個人發展,工作技能,"辦理活動之標準作業程序及注意事項""－""臺北市政府內湖區公所提供",583
管理類,個人發展,工作技能,簡報技巧,776
管理類,個人發展,工作技能,"簡報技巧""－""第一次簡報就上手",2484
管理類,個人發展,工作技能,讀書會運作及實例,733
管理類,個人發展,自我管理,一堂課，學好口才,1
管理類,個人發展,自我管理,自我探索,1550
管理類,個人發展,自我管理,"快樂開門""－""服務High起來""－""行政院人事行政總處公務人力發展學院提供",1034
管理類,個人發展,自我管理,"流程與時間管理""－""行政院人事行政總處公務人力發展學院提供",2128
管理類,個人發展,自我管理,"胡筑生""－""工作計畫與管理",2451
管理類,個人發展,自我管理,"將軍情事""－""談孫子兵法的情緒管理",1313
管理類,個人發展,自我管理,"創新思維激發術""－""基礎篇",1
管理類,個人發展,自我管理,"創新思維激發術""－""進階篇",1
管理類,個人發展,自我管理,超效率自我管理＿基礎篇,1
管理類,個人發展,自我管理,超效率自我管理＿進階篇,1
管理類,個人發展,自我管理,"樊有美""－""全腦學習真Easy",1991
管理類,個人發展,自我管理,"翻轉你的腦袋""─""體驗學習""－""行政院人事行政總處公務人力發展學院提供",1689
管理類,個人發展,自我管理,職場必備的社交禮儀,1
管理類,個人發展,自我管理,職場必備的商務禮儀,3
管理類,個人發展,自我管理,職場美學,1779
管理類,個人發展,職涯規劃," 津貼講解""－""臺北市職能發展學院提供",633
管理類,個人發展,職涯規劃,升官防呆管理,54
管理類,個人發展,職涯規劃,"吳睿穎""－""職場新五力",811
管理類,個人發展,職涯規劃,"鍾育恆""－""公門好修行""－""談抉擇與快意人生",781
管理類,個人發展,職涯規劃,"鐘昱男""－""公務員的職涯規劃",1120
管理類,組織經營,前瞻治理,"地方治理""－""城市行銷與跨域合作""－""行政院人事行政總處公務人力發展學院提供",1720
管理類,組織經營,前瞻治理,"林建元""－""臺北好好看，大家一起來關心",841
管理類,組織經營,前瞻治理,"高效管理""－""談企業文化與組織效率",991
管理類,組織經營,前瞻治理,"組織氣候的塑造""－""高雄市政府公務人力發展中心提供",725
管理類,組織經營,前瞻治理,"溝通心訣竅""－""傾聽與表達""－""行政院人事行政總處公務人力發展學院提供",3055
管理類,組織經營,前瞻治理,"跨域合作實務探討""－""行政院人事行政總處公務人力發展學院提供",724
管理類,組織經營,前瞻治理,"羅致政""－""亞太局勢之發展",1442
管理類,組織經營,前瞻治理,"羅致政""－""城市競爭力",1319
管理類,組織經營,策略管理,"工會是洪水猛獸嗎？給企業主正確認識工會的一門課""－""臺北市政府勞動局提供",0
管理類,組織經營,策略管理,"天地顛倒翻？企業主面對工會團體協商要求應有的認識""－""臺北市政府勞動局提供",0
管理類,組織經營,策略管理,"你的部屬不會做？ – 作業指導篇""（""服務業""）""",37
管理類,組織經營,策略管理,"妥協與共識？給工會幹部的團體協商實務課程""－""臺北市政府勞動局提供",0
管理類,組織經營,策略管理,"建構策略核心組織""－""以臺北市政府衛生局及臺北市政府為例",9830
管理類,組織經營,策略管理,常用管理手法概述及市府策略地圖說明,1
管理類,組織經營,策略管理,"組織變革與組織發展""－""行政院人事行政總處公務人力發展學院提供",997
管理類,組織經營,策略管理,頂尖卓越的領導變革_進階篇,39
管理類,組織經營,策略管理,策略‧引領組織前進的方向,64
管理類,組織經營,策略管理,"楊憲宏""─""數位時代的政策出路",787
管理類,組織經營,策略管理,管理‧讓團隊散沙變巨塔,44
管理類,組織經營,策略管理,精實管理在組織的運用,1887
管理類,組織經營,策略管理,"環境情勢分析概論""－""行政院人事行政總處公務人力發展學院提供",1566
管理類,組織經營,願景領導,王道與組織文化,555
管理類,組織經營,願景領導,"林信義""－""共創願景邁向卓越",1122
管理類,組織經營,願景領導,"政策溝通與宣導""－""行政院人事行政總處公務人力發展學院提供",1687
管理類,組織經營,願景領導,"從三國演義""－""談領導統御",1
管理類,組織經營,願景領導,"經營願景建構術""－""基礎篇",1
管理類,組織經營,願景領導,"經營願景建構術""－""進階篇",1
管理類,組織經營,願景領導,"團隊建立與願景型塑""－""行政院人事行政總處公務人力發展學院提供",2605
管理類,組織經營,願景領導,"夥伴關係營造""－""行政院人事行政總處公務人力發展學院提供",1954
管理類,組織經營,願景領導,領導變革組織文化,514
管理類,組織經營,願景領導,撼動人心的魅力領導術,138
管理類,組織經營,願景領導,"激勵！激出團隊力""－""行政院人事行政總處公務人力發展學院提供",3826
管理類,組織經營,願景領導,"變革概論""－""行政院人事行政總處公務人力發展學院提供",1294
管理類,管理機能,人資管理,"""[""性別主流化""]""職場性別工作平等",1
管理類,管理機能,人資管理,"人力資源管理概論""－""行政院人事行政總處公務人力發展學院提供",587
管理類,管理機能,人資管理,"工程倫理概述與案例解析""－""法務部廉政署提供",767
管理類,管理機能,人資管理,全球化趨勢中勞動者人權保障,0
管理類,管理機能,人資管理,如何建立職能模型,255
管理類,管理機能,人資管理,"你的部屬不好做？ – 流程改善篇""（""服務業""）""",1260
管理類,管理機能,人資管理,"你的部屬不願做？ – 工作激勵篇""（""服務業""）""",1146
管理類,管理機能,人資管理,"情緒管理與壓力調適""－""行政院人事行政總處公務人力發展學院提供",822
管理類,管理機能,人資管理,"發展他人提升自我的教練智慧""－""高雄市政府公務人力發展中心提供",251
管理類,管理機能,人資管理,"策略性人力資源管理與實務""－""行政院人事行政總處公務人力發展學院提供",1032
管理類,管理機能,人資管理,超關鍵職場品格力＿基礎篇,1
管理類,管理機能,人資管理,超關鍵職場品格力＿進階篇,1
管理類,管理機能,人資管理,"電機機械產業""─""人才職能分析與招募作業",248
管理類,管理機能,人資管理,"彈性運用契約人力打造高效能組織""－""行政院人事行政總處公務人力發展中心提供",693
管理類,管理機能,人資管理,"職場好教練""－""部屬培育與輔導""－""行政院人事行政總處公務人力發展學院提供",2203
管理類,管理機能,危機管理,"""[""環境教育""]""災害事故危機處理",4064
管理類,管理機能,危機管理,"""[""環境教育""]""災害情資網暨災害應變決策輔助系統簡介",4128
管理類,管理機能,危機管理,"""[""環境教育""]""防火安全三部曲""－""高雄市政府公務人力發展中心提供",5487
